time,SLR,trialnum,total_damages_global_peryear_percent,T_AT
2048,0.18921685467818522,10,5.978406309267111,2.1246082167356626
2049,0.19512809680192303,10,6.527345747536493,2.151187959621356
2050,0.2008929724227539,10,6.446219551380223,2.1715580802019807
2051,0.20670618139054442,10,6.530704366144515,2.189478785269168
2052,0.21292280154521412,10,6.621005636993743,2.2076798749993385
2053,0.2189618803755755,10,6.5944263803802325,2.225971424375856
2054,0.22535713960136367,10,7.1132817073580465,2.2457575731452706
2055,0.23131680550456504,10,7.022424367423606,2.2689518635866643
2056,0.23696398076571276,10,7.000381629470074,2.295459455930701
2057,0.24260704392956858,10,7.149013023629648,2.321245126584791
2058,0.2483932722017142,10,7.179521054835805,2.344504386106721
2059,0.2542018657033831,10,7.738438533110008,2.366803994525996
2060,0.2601455383232522,10,8.16743806755281,2.3859453020843393
2061,0.26638280017505006,10,8.129015561997436,2.40132468203702
2062,0.2722058693124281,10,8.1285764450019,2.415295971993516
2063,0.27846739974854495,10,8.517594604910034,2.429419223709274
2064,0.2849462823792278,10,8.465298902865038,2.4444103360616336
2065,0.2910703464614182,10,8.459932505611112,2.4605220444926736
2066,0.29734871696844767,10,8.381585891862912,2.4798086295929607
2067,0.3045713253092866,10,8.483262138326374,2.5021148621308753
2068,0.31111026468998754,10,8.489913121755606,2.524168299385137
2069,0.3182976466123973,10,9.00773188485489,2.542951946407376
2070,0.32436126912967395,10,8.944706943542757,2.5572468607527545
2071,0.3317238781199522,10,8.91776576587747,2.56775980769267
2072,0.3389242576774177,10,8.923435722531577,2.576865082713165
2073,0.3462507481434385,10,9.064634193138353,2.5863818930793947
2074,0.3533296658691444,10,9.08076905812429,2.595494422948829
2075,0.360690370906589,10,9.117785073338666,2.6042953235256405
2076,0.36827768882307027,10,9.171134896646935,2.613212180668676
2077,0.3753557802258474,10,9.237540783437051,2.622874112561806
2078,0.38258537608583265,10,9.776564314491155,2.6347431823469805
2079,0.38944449873689724,10,9.742891698034553,2.648551064441353
2080,0.3967378856284551,10,9.75758269308077,2.662553756128657
2081,0.40494663143886356,10,9.796407993789355,2.6746091240730165
2082,0.41279659780399386,10,9.85794451577621,2.683978966077255
2083,0.4215295871605489,10,10.0380572287422,2.690337901065178
2084,0.4295221194351138,10,10.085571131632147,2.694715460463035
2085,0.4378051464915037,10,10.141318265868685,2.697354839307153
2086,0.4452930674785226,10,10.30537666299875,2.6985256654108487
2087,0.4532687966606551,10,10.774449536878326,2.7008972442059505
2088,0.4606395874784246,10,10.799118387238796,2.7049360235212303
2089,0.4685423366805689,10,10.742169750848612,2.7113196046996375
2090,0.4760369127367725,10,10.735575079003425,2.721258665578198
2091,0.48425901493786855,10,10.761101705492184,2.733109494765209
2092,0.4922471877938993,10,10.820780306490441,2.7456956796233425
2093,0.4998819704802193,10,10.90116059480922,2.7555736821723853
2094,0.5076263701510416,10,10.985612898344172,2.7595551341009097
2095,0.515757770203504,10,11.168803703188754,2.760317765379283
2096,0.5236702995357112,10,11.215155319661468,2.759677905144855
2097,0.5313813622506904,10,11.264874272067534,2.759246203680911
2098,0.5393861802430163,10,11.319090332217872,2.7600659858303063
2099,0.5471015280800475,10,11.480213934475309,2.7628856713508134
2100,0.5552469608326059,10,11.524115951968927,2.769291439514162
2010,0.04,11,0.029829234233111346,0.854
2011,0.04895429782671166,11,0.7189942424077248,0.895109468172702
2012,0.05071320159715496,11,1.2526674074795974,0.9359267510889694
2013,0.05245355140055314,11,1.0799014223921477,0.9783024449048895
2014,0.05429440106504227,11,0.9855289592108697,1.0181271874229663
2015,0.05620594207756177,11,0.9444327453443493,1.0539233038762048
2016,0.0581653798002847,11,1.5446280142138975,1.0903131017558527
2017,0.06016551877512182,11,1.4161527730059704,1.130727143386212
2018,0.06227945696194396,11,1.3541171154575178,1.1741617985242052
2019,0.06434236268836165,11,1.3451936792773878,1.2197510019864866
2020,0.06665147262637203,11,1.3795415224347947,1.2674917979020055
2021,0.06899597394209331,11,1.449474557135577,1.318429109618318
2022,0.07127159971813511,11,1.555451907798594,1.3716475141236408
2023,0.07382666495788151,11,1.6891080343354623,1.4239714449528047
2024,0.07628816572365221,11,1.8399180954486694,1.473601266006062
2025,0.0790548060686373,11,2.5881259789444306,1.5197178333352976
2026,0.08162286812850718,11,2.588241511627581,1.5623918751304853
2027,0.08437160140639378,11,2.621240061891209,1.6024873427593884
2028,0.08712155441009387,11,2.678329979002024,1.6415831500624747
2029,0.08994588534157996,11,2.7539146715463136,1.6801616804656931
2030,0.09308972909686591,11,2.8439329894244767,1.7181639123125065
2031,0.09633565849390345,11,2.945250972049283,1.755893654957776
2032,0.09968818118137128,11,3.0569597161586253,1.7934217716592449
2033,0.10288379771781797,11,3.1807006453511417,1.8322537496515752
2034,0.10642886388402908,11,3.3211172401455222,1.8740861716130781
2035,0.1097080023716207,11,3.475916295715813,1.9167323361207425
2036,0.11318132125666455,11,3.639909196184207,1.9588185212891434
2037,0.11692646375808449,11,3.8067379331682494,1.9993236902959084
2038,0.1205104746788746,11,3.971276784970063,2.037783145466259
2039,0.12436259342779463,11,4.130523140235857,2.074446355561638
2040,0.12881200633986273,11,4.8340816341290695,2.108313261889312
2041,0.13335278425695324,11,4.823230821060023,2.140318652288206
2042,0.13842293052701327,11,4.846212125465815,2.1714131037964868
2043,0.14323108304651583,11,4.8972880336389215,2.202608432916133
2044,0.14807397310144607,11,5.1019997144277385,2.2345229268313833
2045,0.1532042866736139,11,5.296547580630465,2.2687945056350927
2046,0.15871319047856125,11,5.3626957786213945,2.305104408423132
2047,0.16386868644012628,11,5.993769008950729,2.342140863835226
2048,0.1691241957375785,11,5.978406309267111,2.378390300499572
2049,0.17486977945490717,11,6.527345747536493,2.41108051947964
2050,0.18060789735938623,11,6.446219551380223,2.439312917051514
2051,0.18631408924694193,11,6.530704366144515,2.4650123391748635
2052,0.1925219695276793,11,6.621005636993743,2.4898129168705814
2053,0.1985860978259167,11,6.5944263803802325,2.513759695995489
2054,0.20501038948732742,11,7.1132817073580465,2.538013490566695
2055,0.21072822834918079,11,7.022424367423606,2.564152500082482
2056,0.21669517072304773,11,7.000381629470074,2.5925326272923725
2057,0.2229302795296232,11,7.149013023629648,2.6208233085459436
2058,0.22924896887139098,11,7.179521054835805,2.6477886857082007
2059,0.23559013062958742,11,7.738438533110008,2.6742040789540913
2060,0.2422081090964444,11,8.16743806755281,2.698435836799747
2061,0.24879327653744224,11,8.129015561997436,2.7198379117539266
2062,0.2550819164868881,11,8.1285764450019,2.73973596295152
2063,0.2619398412194727,11,8.517594604910034,2.759122771272692
2064,0.26906390208356523,11,8.465298902865038,2.7785929226480515
2065,0.2758752065721396,11,8.459932505611112,2.7985137132182953
2066,0.2822507152044181,11,8.381585891862912,2.82046513825248
2067,0.29021879261593,11,8.483262138326374,2.8446747850235834
2068,0.2973935431780499,11,8.489913121755606,2.869248106667825
2069,0.30521499415015857,11,9.00773188485489,2.8921377792521046
2070,0.3108894845441076,11,8.944706943542757,2.9121772483569064
2071,0.31833592162229657,11,8.91776576587747,2.9293827096937584
2072,0.3257562501784467,11,8.923435722531577,2.94500916319903
2073,0.3334760140412242,11,9.064634193138353,2.960210794864498
2074,0.3409654675576431,11,9.08076905812429,2.9745947975144023
2075,0.34848402555674174,11,9.117785073338666,2.9883409158139687
2076,0.356848896320093,11,9.171134896646935,3.0018256010455278
2077,0.3640414889592969,11,9.237540783437051,3.0155737530035585
2078,0.3719905162089054,11,9.776564314491155,3.0307054953148644
2079,0.37810598223839725,11,9.742891698034553,3.0472830393717096
2080,0.38586848302252663,11,9.75758269308077,3.0643440162115723
2081,0.3944435007315415,11,9.796407993789355,3.0804704210880005
2082,0.4025624782445044,11,9.85794451577621,3.094953073518166
2083,0.4116845323289316,11,10.0380572287422,3.1072721307794207
2084,0.4201279177170564,11,10.085571131632147,3.1176990753216534
2085,0.42874335907195077,11,10.141318265868685,3.1260505061125534
2086,0.436730259940938,11,10.30537666299875,3.1324499990071266
2087,0.4453753385625667,11,10.774449536878326,3.1387794743177366
2088,0.45321241955790326,11,10.799118387238796,3.1456095338860313
2089,0.4618033608742055,11,10.742169750848612,3.1536970368896013
2090,0.4699868354612589,11,10.735575079003425,3.164166175368944
2091,0.478705931120443,11,10.761101705492184,3.1762727312267534
2092,0.48740481793817136,11,10.820780306490441,3.1894057117816
2093,0.49583175813598407,11,10.90116059480922,3.2012606203554856
2094,0.5037044822383686,11,10.985612898344172,3.2093874213367037
2095,0.5128260238075921,11,11.168803703188754,3.214983993343039
2096,0.5219985763568509,11,11.215155319661468,3.2189150327024336
2097,0.5308077545540391,11,11.264874272067534,3.2221867593967413
2098,0.5400837056558463,11,11.319090332217872,3.225634361980349
2099,0.5486700554970253,11,11.480213934475309,3.230005179572118
2100,0.5582243481446337,11,11.524115951968927,3.236650665879267
2010,0.04,12,0.029829234233111346,0.854
2011,0.048458357786873164,12,0.7189942424077248,0.8917411557643685
2012,0.049966161566406174,12,1.2526674074795974,0.9294473360266607
2013,0.05152530838728899,12,1.0799014223921477,0.9679203220534317
2014,0.053132564609394355,12,0.9855289592108697,1.0029477549072516
2015,0.054779121740080754,12,0.9444327453443493,1.0305585429831652
2016,0.05645989671143094,12,1.5446280142138975,1.054606709555566
2017,0.058179274437362004,12,1.4161527730059704,1.0826074662149545
2018,0.059944321574641905,12,1.3541171154575178,1.1157714470844482
2019,0.06176073534292939,12,1.3451936792773878,1.1527162733261673
2020,0.06360531311307584,12,1.3795415224347947,1.192982630635664
2021,0.06551197801395159,12,1.449474557135577,1.2387985425718542
2022,0.06748844627478266,12,1.555451907798594,1.2900433025527098
2023,0.06953633904007094,12,1.6891080343354623,1.3416712010578071
2024,0.07165198788450855,12,1.8399180954486694,1.3899018638707212
2025,0.07382825680027418,12,2.5881259789444306,1.4323991659545268
2026,0.07605733191998122,12,2.588241511627581,1.468984264131623
2027,0.07833380130565794,12,2.621240061891209,1.501722690963219
2028,0.08065633878335748,12,2.678329979002024,1.533728398623527
2029,0.08302535876780266,12,2.7539146715463136,1.5660371377156759
2030,0.0854411905108321,12,2.8439329894244767,1.5984490153639723
2031,0.08790459073917455,12,2.945250972049283,1.631333472802365
2032,0.09041651065175527,12,3.0569597161586253,1.664794448488371
2033,0.09298100363999945,12,3.1807006453511417,1.701300771633548
2034,0.09560572240638146,12,3.3211172401455222,1.7433672894911938
2035,0.09848298396362709,12,3.475916295715813,1.786664754904291
2036,0.10143307918117184,12,3.639909196184207,1.8284118051538107
2037,0.10444612697633811,12,3.8067379331682494,1.8669463692770827
2038,0.10751999596542355,12,3.971276784970063,1.9016700980825894
2039,0.11064945516481771,12,4.130523140235857,1.9332920945837455
2040,0.11381674215908681,12,4.8340816341290695,1.9604138737510435
2041,0.1170266240763377,12,4.823230821060023,1.9848451285371609
2042,0.12025774659067903,12,4.846212125465815,2.0085968718753278
2043,0.12356519902444352,12,4.8972880336389215,2.033565473327299
2044,0.12690300751986835,12,5.1019997144277385,2.0607229698686984
2045,0.13155158062207906,12,5.296547580630465,2.0926313167374313
2046,0.1366294098212735,12,5.3626957786213945,2.128538853576914
2047,0.14133259024491943,12,5.993769008950729,2.165826234222395
2048,0.14616741128173946,12,5.978406309267111,2.2015697505490155
2049,0.15152272536825998,12,6.527345747536493,2.230910963043713
2050,0.15677369398750923,12,6.446219551380223,2.25234252213988
2051,0.1619795845261793,12,6.530704366144515,2.2695993336050018
2052,0.1676697662138948,12,6.621005636993743,2.2861935191182066
2053,0.173153949744787,12,6.5944263803802325,2.302563245149656
2054,0.17905355611163662,12,7.1132817073580465,2.3205752552296284
2055,0.18430812620020073,12,7.022424367423606,2.342768754803487
2056,0.18994304427971537,12,7.000381629470074,2.3695489250159305
2057,0.19571037377887068,12,7.149013023629648,2.3965877178849118
2058,0.2016524622804745,12,7.179521054835805,2.421318266010534
2059,0.20766864566212861,12,7.738438533110008,2.4449540223524613
2060,0.21393201058158645,12,8.16743806755281,2.464927612520918
2061,0.22037338514185384,12,8.129015561997436,2.48015361222722
2062,0.2262695298300663,12,8.1285764450019,2.4930054869632023
2063,0.23284980284786713,12,8.517594604910034,2.5054780140443134
2064,0.23975336013967224,12,8.465298902865038,2.5187539596297084
2065,0.2461376377739872,12,8.459932505611112,2.533436289043162
2066,0.25210746219070335,12,8.381585891862912,2.55208643323097
2067,0.25974520198005396,12,8.483262138326374,2.5749967258609647
2068,0.2662756121866601,12,8.489913121755606,2.598677635412201
2069,0.27381799444695254,12,9.00773188485489,2.6192883805952802
2070,0.2794902329976675,12,8.944706943542757,2.6347218575001
2071,0.2871368456306532,12,8.91776576587747,2.645160930672438
2072,0.29458753212538696,12,8.923435722531577,2.653054092271058
2073,0.3023277754582213,12,9.064634193138353,2.66073927634055
2074,0.3096550176250689,12,9.08076905812429,2.667755595166874
2075,0.3173568798746674,12,9.117785073338666,2.6743375657386133
2076,0.3258419139034366,12,9.171134896646935,2.6810636145508235
2077,0.33318156873555677,12,9.237540783437051,2.6887770981643415
2078,0.3409929144044238,12,9.776564314491155,2.699326044502201
2079,0.3476022281827068,12,9.742891698034553,2.712754584927948
2080,0.3554304748159078,12,9.75758269308077,2.727231057164275
2081,0.36418309533847976,12,9.796407993789355,2.74012877993047
2082,0.37227468935029046,12,9.85794451577621,2.7501461268375356
2083,0.38208048221978896,12,10.0380572287422,2.75667730941862
2084,0.39054735485113656,12,10.085571131632147,2.7608519440122268
2085,0.39952488952511456,12,10.141318265868685,2.7628655942211706
2086,0.4076810495535032,12,10.30537666299875,2.76281737723559
2087,0.41682274276050824,12,10.774449536878326,2.7636873346231248
2088,0.4247169976680401,12,10.799118387238796,2.7664169826257923
2089,0.4337101205962892,12,10.742169750848612,2.7720858616325135
2090,0.44190887324460215,12,10.735575079003425,2.782364979097443
2091,0.4514245716616433,12,10.761101705492184,2.7957631375469254
2092,0.46056992841432215,12,10.820780306490441,2.8109081161498857
2093,0.4690549226694508,12,10.90116059480922,2.8236662517542985
2094,0.4775409373387328,12,10.985612898344172,2.8297050622706026
2095,0.4871354730907811,12,11.168803703188754,2.831157034719114
2096,0.4968012344273915,12,11.215155319661468,2.83001533109006
2097,0.5060049170751526,12,11.264874272067534,2.828357495475934
2098,0.5158699371467701,12,11.319090332217872,2.8277604832258727
2099,0.525004399943474,12,11.480213934475309,2.8294592508877607
2100,0.5354888297137208,12,11.524115951968927,2.8356008311734566
2010,0.04,13,0.029829234233111346,0.854
2011,0.04845479530851196,13,0.7189942424077248,0.902833570699202
2012,0.04996943953591049,13,1.2526674074795974,0.9496342112629444
2013,0.05153996344267942,13,1.0799014223921477,0.9921749600883624
2014,0.05316269264782305,13,0.9855289592108697,1.0313591472840353
2015,0.05482774529958275,13,0.9444327453443493,1.0621187154788614
2016,0.056531967623504355,13,1.5446280142138975,1.0907828682507525
2017,0.05828715558899264,13,1.4161527730059704,1.1292937659770725
2018,0.06010421656577238,13,1.3541171154575178,1.1756539822038028
2019,0.061989903190783686,13,1.3451936792773878,1.2264736755835353
2020,0.06395044312626591,13,1.3795415224347947,1.281565763013372
2021,0.06599744350016969,13,1.449474557135577,1.3452887708488497
2022,0.0681422235071735,13,1.555451907798594,1.416804132793367
2023,0.07038560722935389,13,1.6891080343354623,1.4874823008753588
2024,0.07272171863143687,13,1.8399180954486694,1.5528492133831562
2025,0.07578906079870014,13,2.5881259789444306,1.60937631012406
2026,0.07891670011007412,13,2.588241511627581,1.6572146197538822
2027,0.08221299591840404,13,2.621240061891209,1.7006814162418822
2028,0.08574727601088829,13,2.678329979002024,1.7442383907299392
2029,0.08916639501188166,13,2.7539146715463136,1.7881877687259498
2030,0.09282434418828726,13,2.8439329894244767,1.8315740684813293
2031,0.09655344255353183,13,2.945250972049283,1.8751270892978593
2032,0.1004242553705798,13,3.0569597161586253,1.9190129355814984
2033,0.10405560897793657,13,3.1807006453511417,1.9675918608144372
2034,0.10792903904698452,13,3.3211172401455222,2.0243708046503257
2035,0.11198948417275126,13,3.475916295715813,2.0808820300942017
2036,0.11640794591459892,13,3.639909196184207,2.134077221972203
2037,0.12075480793312314,13,3.8067379331682494,2.182477742460958
2038,0.12535992250445022,13,3.971276784970063,2.225805076396019
2039,0.1299610777658845,13,4.130523140235857,2.265466655429339
2040,0.13479378569004535,13,4.8340816341290695,2.2986019778194446
2041,0.13967350774007853,13,4.823230821060023,2.328351819955779
2042,0.14512872001076474,13,4.846212125465815,2.3568091825378237
2043,0.15039468197459066,13,4.8972880336389215,2.3862456352697414
2044,0.1555721103431239,13,5.1019997144277385,2.4178252045928974
2045,0.1609245274299059,13,5.296547580630465,2.455816584083936
2046,0.16665074749389894,13,5.3626957786213945,2.4981310017246674
2047,0.17205848494577602,13,5.993769008950729,2.5406781719657068
2048,0.1775169159643227,13,5.978406309267111,2.579687680619348
2049,0.18346503304716144,13,6.527345747536493,2.6081241179278996
2050,0.189485593609036,13,6.446219551380223,2.6253864069224013
2051,0.1953833998492297,13,6.530704366144515,2.638823718369753
2052,0.201812986546695,13,6.621005636993743,2.6533207897252455
2053,0.20806502030149293,13,6.5944263803802325,2.6680124756572683
2054,0.21465511337872822,13,7.1132817073580465,2.685594081205124
2055,0.22035449517357525,13,7.022424367423606,2.70967125351121
2056,0.22648357217268827,13,7.000381629470074,2.739956912492536
2057,0.23294328961642144,13,7.149013023629648,2.768846233346808
2058,0.23954330559451947,13,7.179521054835805,2.7937675752123754
2059,0.24595570914732715,13,7.738438533110008,2.8181311250408356
2060,0.25276432137686966,13,8.16743806755281,2.837081465768959
2061,0.2594705588485476,13,8.129015561997436,2.849562409590603
2062,0.26581552824759846,13,8.1285764450019,2.8600623230605917
2063,0.2727550251322072,13,8.517594604910034,2.8710177139322917
2064,0.2800477286936294,13,8.465298902865038,2.8835117212869936
2065,0.2873864443463336,13,8.459932505611112,2.8980311436382276
2066,0.2943190515080293,13,8.381585891862912,2.9188081336526017
2067,0.30306635526474335,13,8.483262138326374,2.9456024836631314
2068,0.31085129951401447,13,8.489913121755606,2.9725138834653335
2069,0.31943787193057693,13,9.00773188485489,2.994334401729552
2070,0.3256868665188109,13,8.944706943542757,3.0089945944775023
2071,0.3340035566604433,13,8.91776576587747,3.0176196951574843
2072,0.342261968506154,13,8.923435722531577,3.0241491231160174
2073,0.3508237956464239,13,9.064634193138353,3.0314522457982918
2074,0.3591115229154318,13,9.08076905812429,3.037634851398286
2075,0.3675639808598123,13,9.117785073338666,3.043190538530616
2076,0.37683697142429484,13,9.171134896646935,3.0491019456581605
2077,0.3849192520862042,13,9.237540783437051,3.0566556924823547
2078,0.39371593840249797,13,9.776564314491155,3.068771486922054
2079,0.40097850783974215,13,9.742891698034553,3.084854620906442
2080,0.40967869024846176,13,9.75758269308077,3.1017558170728194
2081,0.4196426810778752,13,9.796407993789355,3.115730864496238
2082,0.4290969225071952,13,9.85794451577621,3.1255829509333783
2083,0.4398431081762506,13,10.0380572287422,3.1303741349105993
2084,0.44966223428811203,13,10.085571131632147,3.1317541445129313
2085,0.4598233726509598,13,10.141318265868685,3.1296920832655215
2086,0.4689371312301315,13,10.30537666299875,3.1244579919585083
2087,0.47881486651077965,13,10.774449536878326,3.121167232366755
2088,0.487735928672865,13,10.799118387238796,3.1202606506433335
2089,0.49759455556587384,13,10.742169750848612,3.1231600236979693
2090,0.5069230094683019,13,10.735575079003425,3.1324204289359847
2091,0.5171992875001555,13,10.761101705492184,3.1449117658364067
2092,0.5273039697289693,13,10.820780306490441,3.158946335434353
2093,0.5369526458806255,13,10.90116059480922,3.168107236457127
2094,0.5463584749346708,13,10.985612898344172,3.166627229266327
2095,0.5568494584812854,13,11.168803703188754,3.1600136718341125
2096,0.5671892479413964,13,11.215155319661468,3.1508510261447524
2097,0.5771152884633768,13,11.264874272067534,3.141618292120006
2098,0.5875461501232623,13,11.319090332217872,3.133988184061056
2099,0.5973281084925337,13,11.480213934475309,3.1293605443830605
2100,0.608014114922031,13,11.524115951968927,3.1309782142842666
2010,0.04,14,0.029829234233111346,0.854
2011,0.049310106952802496,14,0.7189942424077248,0.886991894355459
2012,0.051484632272994664,14,1.2526674074795974,0.9185773440510142
2013,0.05374731967382993,14,1.0799014223921477,0.9530544550295595
2014,0.056277008540932816,14,0.9855289592108697,0.9849671942568813
2015,0.05880317237094696,14,0.9444327453443493,1.0140150868195823
2016,0.060989033130668634,14,1.5446280142138975,1.0467069571775713
2017,0.0632106976695183,14,1.4161527730059704,1.0846456780498186
2018,0.06592946877209153,14,1.3541171154575178,1.1251638615849964
2019,0.06840031153387327,14,1.3451936792773878,1.167009305867488
2020,0.07114421403511968,14,1.3795415224347947,1.2098675663957024
2021,0.07398147624666396,14,1.449474557135577,1.2535141484688799
2022,0.07706088467085222,14,1.555451907798594,1.296352813412947
2023,0.08022138524716821,14,1.6891080343354623,1.3366675662826335
2024,0.08366573828283527,14,1.8399180954486694,1.3741791366619487
2025,0.08692068861009143,14,2.5881259789444306,1.4099424794761766
2026,0.0901809891481779,14,2.588241511627581,1.4449445859399308
2027,0.0936206090305223,14,2.621240061891209,1.4793749624518941
2028,0.09734242659844497,14,2.678329979002024,1.5138295536638529
2029,0.1008398958138657,14,2.7539146715463136,1.548487576899496
2030,0.10462550876559504,14,2.8439329894244767,1.5832699966558383
2031,0.1084612237099583,14,2.945250972049283,1.618012703285046
2032,0.11244914631640462,14,3.0569597161586253,1.6522613540278623
2033,0.11601834348777523,14,3.1807006453511417,1.6863974655999372
2034,0.11983966718865134,14,3.3211172401455222,1.7211396393998455
2035,0.12381888020121211,14,3.475916295715813,1.755635835085124
2036,0.12816463361887348,14,3.639909196184207,1.7893618020113267
2037,0.13233146614632002,14,3.8067379331682494,1.8220229050206367
2038,0.13673178480448206,14,3.971276784970063,1.8535506386056588
2039,0.14106548155044613,14,4.130523140235857,1.884164754390826
2040,0.1452937550162928,14,4.8340816341290695,1.9135817092035476
2041,0.14949215767669907,14,4.823230821060023,1.9422958142189781
2042,0.15407810846706957,14,4.846212125465815,1.9708642871243365
2043,0.15874908114221203,14,4.8972880336389215,1.9997445904281168
2044,0.16314558663504922,14,5.1019997144277385,2.029120218184598
2045,0.16778743563144555,14,5.296547580630465,2.059729810367914
2046,0.17259607380266198,14,5.3626957786213945,2.091637424522748
2047,0.17732719045669304,14,5.993769008950729,2.124161907719313
2048,0.18199237018597975,14,5.978406309267111,2.1564064399181846
2049,0.18690627422141895,14,6.527345747536493,2.1871454531276293
2050,0.19270988829307772,14,6.446219551380223,2.2160056338234764
2051,0.1984052554046557,14,6.530704366144515,2.2437015306306156
2052,0.20445145697905337,14,6.621005636993743,2.2707172090994767
2053,0.21050841103924864,14,6.5944263803802325,2.296993950046471
2054,0.21667223850226083,14,7.1132817073580465,2.3230383483793307
2055,0.22214380452674207,14,7.022424367423606,2.349539120927373
2056,0.22759515536337782,14,7.000381629470074,2.3766549288322403
2057,0.2336095261168468,14,7.149013023629648,2.403414682247971
2058,0.23958696614268102,14,7.179521054835805,2.4292512125913164
2059,0.24548782538486552,14,7.738438533110008,2.454476869285398
2060,0.2517393771894202,14,8.16743806755281,2.4785199259762325
2061,0.2576303322953809,14,8.129015561997436,2.5011868241252713
2062,0.26365364252187506,14,8.1285764450019,2.5231092512770803
2063,0.2699987497702324,14,8.517594604910034,2.544763783055874
2064,0.27650812711190004,14,8.465298902865038,2.5663821041366477
2065,0.28301057322465284,14,8.459932505611112,2.5880630033017726
2066,0.2891476293172516,14,8.381585891862912,2.610369083112383
2067,0.29657027068044434,14,8.483262138326374,2.633337644057305
2068,0.30370030961725836,14,8.489913121755606,2.656132582404001
2069,0.3109718031906643,14,9.00773188485489,2.6778526828749283
2070,0.3164626421194239,14,8.944706943542757,2.698019019636735
2071,0.32346910203696266,14,8.91776576587747,2.716786224272089
2072,0.33068514365195467,14,8.923435722531577,2.734907682857106
2073,0.33820138864978777,14,9.064634193138353,2.7529633724449156
2074,0.3457310655589507,14,9.08076905812429,2.7707456693895844
2075,0.35296185339152064,14,9.117785073338666,2.7882147182097117
2076,0.36089558645742115,14,9.171134896646935,2.805437778956991
2077,0.3678138632643138,14,9.237540783437051,2.8225656121594596
2078,0.3756379345183558,14,9.776564314491155,2.8399952076764414
2079,0.38142327090918093,14,9.742891698034553,2.857708432631168
2080,0.38895134644833806,14,9.75758269308077,2.875256647385146
2081,0.39748408613573516,14,9.796407993789355,2.891963318032489
2082,0.4058636334134061,14,9.85794451577621,2.9074626155502923
2083,0.41455388074896854,14,10.0380572287422,2.9216455496848437
2084,0.4232445136452,14,10.085571131632147,2.9348548513834323
2085,0.4318511586813517,14,10.141318265868685,2.9472506635883176
2086,0.439754041986004,14,10.30537666299875,2.95897203446969
2087,0.44795802630844583,14,10.774449536878326,2.9707748924950548
2088,0.45585156855553155,14,10.799118387238796,2.982904219212692
2089,0.46413574641404975,14,10.742169750848612,2.99561661924779
2090,0.4724017620550831,14,10.735575079003425,3.009294121262857
2091,0.4806273595532203,14,10.761101705492184,3.023554380486577
2092,0.48911901030350763,14,10.820780306490441,3.0380239430873908
2093,0.4976833497895737,14,10.90116059480922,3.051722151512708
2094,0.5054721060114911,14,10.985612898344172,3.063670047058691
2095,0.5143812391505562,14,11.168803703188754,3.074253432891094
2096,0.5231179365757903,14,11.215155319661468,3.083733905839238
2097,0.5316351576832076,14,11.264874272067534,3.092643972361447
2098,0.5404016505661662,14,11.319090332217872,3.101526582515589
2099,0.5486747254876139,14,11.480213934475309,3.1107543023201973
2100,0.5573131155986868,14,11.524115951968927,3.1208617640678473
2010,0.04,15,0.029829234233111346,0.854
2011,0.04896606039448509,15,0.7189942424077248,0.8919926605966085
2012,0.050735133145467265,15,1.2526674074795974,0.9309586196510681
2013,0.05248541345048336,15,1.0799014223921477,0.9718704076376791
2014,0.05433826850511084,15,0.9855289592108697,1.0122682681191346
2015,0.05626943973669726,15,0.9444327453443493,1.05218665277394
2016,0.05825959829117704,15,1.5446280142138975,1.0947662891569276
2017,0.06030078055679704,15,1.4161527730059704,1.140658566270604
2018,0.06246565837182568,15,1.3541171154575178,1.1886212852931877
2019,0.06458635769287,15,1.3451936792773878,1.2380789060212347
2020,0.06696377030929282,15,1.3795415224347947,1.288999444613344
2021,0.06938167311553543,15,1.449474557135577,1.3416702304121064
2022,0.07173175925419573,15,1.555451907798594,1.3950902487268504
2023,0.0743678497612143,15,1.6891080343354623,1.4473163301322156
2024,0.07691151950499639,15,1.8399180954486694,1.4973087360493724
2025,0.07976925719288588,15,2.5881259789444306,1.5446083496437635
2026,0.08243028100598844,15,2.588241511627581,1.5892526423138706
2027,0.08528090520293874,15,2.621240061891209,1.6317186161283908
2028,0.0881381229948848,15,2.678329979002024,1.6729310756537275
2029,0.09107601006630696,15,2.7539146715463136,1.7133332882172887
2030,0.094337884023485,15,2.8439329894244767,1.753054320153518
2031,0.09770795207848161,15,2.945250972049283,1.7923004239769633
2032,0.10118929670807555,15,3.0569597161586253,1.8310889071009084
2033,0.10451438140303085,15,3.1807006453511417,1.8701848310980886
2034,0.10819480246076543,15,3.3211172401455222,1.9105098674623306
2035,0.11160369870127965,15,3.475916295715813,1.9510193294210842
2036,0.11520988875019886,15,3.639909196184207,1.9909863355176727
2037,0.11909269222625528,15,3.8067379331682494,2.029868284981825
2038,0.12281334372861256,15,3.971276784970063,2.0673651018872015
2039,0.12680805435179604,15,4.130523140235857,2.103559460801488
2040,0.13138678830287057,15,4.8340816341290695,2.1379514091854745
2041,0.13606103557162613,15,4.823230821060023,2.171204967401919
2042,0.14126731535845466,15,4.846212125465815,2.2043245702782497
2043,0.14621023316473536,15,4.8972880336389215,2.2381405310270557
2044,0.15120446730707943,15,5.1019997144277385,2.273006209888003
2045,0.15648743428510956,15,5.296547580630465,2.3097407009838387
2046,0.1621641910615397,15,5.3626957786213945,2.348229452844797
